,0,1
2702,why don t you go and debate climate change,-0.522911463
2703,New study suggests air passengers face a bumpier ride as atmospheric turbulence rises due to,-0.848574995
2704,Seems like we ve come down with the climate change blue,-0.61747303
2705,a miliennia of data shows impact of recent climate change on annual blossoming,-0.64687616
2706,Trump boosts coal as China takes the lead on climate change by RO Water Filter,-0.517657852
2707,Adani coal would not cut emissions IEA expert Climate Home climate change news,-0.64325631
2708,Plants have been helping to offset climate change but now it s up to us via,-0.59922927
2709,Students understand climate change The Effect of Global Warming on Storms Does,-0.510535797
2710,Climate change was a control for government It s not proven by anyone except demo paid scientists Money maker,-0.791803232
2711,IT S NOT THAT BUMPY WHERE ARE MY DRINKS,-0.839178704
2712,White knuckle turbulence set to get worse due to climate change,-0.902475712
2713,US and China are taking diverging pathways on climate change,-0.647765248
2714,Court backs California fees for polluters who exceed limits,-0.68147226
2715,Well who hasn t Good 4her I m4 it But don t argue driving a Prius to help c,-0.537665673
2716,Climate change hits Alaska s rural water and sewer systems about 10 000 people still lack access to both,-0.742171516
2717,Our chickadees in PA almost certainly won t be this far ahead of things in 2017 perhaps because of cool weather r,-0.507059361
2718,Some folks are delirious The agreement never had conditions for non compliance and it s DOA Climate change is over,-0.813685199
2719,Exxon Loses Home Field Advantage In Climate Change Lawsuit Texas Monthly,-0.681876161
2720,News Is it time to boycott America U S President Trump s indifference to the risks of climate change,-0.611799814
2721,climate change is real but I think there may have been a mathematical mistake in Weather temp change,-0.715994158
2722,Forging Solutions at Ground Zero for Climate Change weather and other effects of climate,-0.608404556
2723,says the NHS using climate change denier,-0.522476637
2724,Oh Lord Harris I swear she s got to be high when I see her speaking in the Senate climate change national security smdh,-0.60745291
2725,Here s what climate change looks like on the ground in China s Pearl River Delta A huge weekend read from the NYT,-0.500156607
2726,Who had Syria in the How Trump gets us all killed pool I lose because I could have sworn it was going to be accelerated climate change,-0.890371898
2727,also climate change deniers can go fuck themselves the temperature has gotten unbearably hot and the dumps from lake Okeechobee have,-0.9261881
2728,Cold War Era Spy Satellite Images Reveal Possible Effects of Climate Change,-0.614877134
2729,PM Malcolm Turnbull has lost his courage on climate change says Bernie Fraser,-0.896131502
2730,How climate change could mean more jet turbulence USA TODAY,-0.525988285
2731,OMG did you just cite a student studying business management to refute climate change ROTFLMAOSHIPPM,-0.637449437
2732,yes climate change because of burning fossil fuels should have kept them in the ground hahahahahaha,-0.590617755
2733,Cities can move on climate change without federal support,-0.763053123
2734,Climate change could make future flights a lot rougher Engadget science,-0.540743072
2735,Our climate change denying leaders don t understand the most basic science Empiricism obviously too many syl,-0.786310361
2736,Don t dismiss the science of climate change change It s real and happening faster than we ever thought,-0.561569914
2737,Migration extreme weather and coastal inundation are key climate change issues fo,-0.712335583
2738,change is rapidly becoming a crisis that defies hyperbole,-0.664601657
2739,Fuck this weather it s snowing and it s supposed to 70 on Monday The fuck Climate change is real as fuck,-0.928249371
2740,Debbie Downer told me sightings will become more frequent due to climate change over,-0.83625673
2741,Ice core samples used for change research melted after freezer failure CTV,-0.599464747
2742,kernot Highly unlikely Climate change is only going to get more and more serious unfortunately,-0.836384778
2743,Eastern Europe much in need of a strong civil society e g NGOs working on climate change,-0.541088885
2744,A Dent we don t know if the Muslim refugee ban did or the impact of climate change actions,-0.733556841
2745,Tighten your seat belts change could increase air turbulence Boston Globe,-0.545443659
2746,Although there is an association between climate change amp diabetes it s unlikely there s a causality,-0.655740829
2747,The Senate Select Committee on Climate Change,-0.549649928
2748,We All Live In Fear How Climate Change Is Devastating To Refugees,-0.657167837
2749,People Everywhere Connect the Dots on Climate Change,-0.56555177
2750,It s my personal thing I don t know why Climate change global warming whatever has terrified me since childhood,-0.808741773
2751,minister This government all talk no action about climate change No EV incentive Net zero ho,-0.650375683
2752,Fasten your seat belts Climate change could increase air turbulence is now,-0.530340338
2753,Do you know Climate change is affecting global hot spots of marine biodiversity,-0.537396293
2754,Make no mistake the way our leaders are responding to humanitarian crises now is a preview of what happens when climate change hits the fan,-0.583198921
2755,The significant impact of climate change on small islands in the Pacific can only be understood and addressed,-0.591503223
2756,Climate Change Fad amp bad Science Funded by Leftists via ARE YOU A GREENER ON THE LEFT i CALL BULLSHIT,-0.646063196
2757,Climate change Even my country was hit by snow last month which almost never happens,-0.880407421
2758,Climate change impacts foodcsecurity as crop yields decline due to changes in emp rainfall amp increased climate variability,-0.629401016
2759,proves that is product of temp change and not the cause of change,-0.514331022
2760,All this climate change was God s warning,-0.686931237
2761,clemente I m actually crying inside I thought we would have the war on climate change in 2017,-0.887222603
2762,HOW CAN YOU BE LIKE THIS ITS JUST BEEN A WEEK SINCE ULTRALIFE DO YLU WANT ME T DIE,-0.921694932
2763,It s Ironic How Climate Change Doesn t Cause Christians or Jews to Become Terrorists,-0.527336724
2764,All References to Climate Change Deleted RandPaul What the Hell do u want POTUS to do come in amp kill USA,-0.895680115
2765,Ending extreme poverty preventing disease and mitigating climate change,-0.782374224
2766,Diet and global climate change Eating healthier food could reduce greenhouse gas emissions says a new study,-0.599879381
2767,Bernie Sanders Blasts Trump s Pathetic Move to Undo Climate Change Pol via,-0.71195682
2768,The Six Stages of Climate Change Denial,-0.506825293
2769,Answer When gay marriage legal pot bathroom choice amp climate change are no longer the urgent issues I E NEVER,-0.867153948
2770,Li et al 2017 Latest scientific paper affirming solar forcing not CO2 is dominant control over climate change,-0.5252749
2771,Just when you thought climate change was gonna kill us nuclear holocaust comes outta nowhere and takes the lead,-0.90576368
2772,I I don t know which is scarier,-0.646711511
2773,Study offers a dire warning on climate change The Boston Globe The Boston Globe,-0.687028052
2774,His Wall will be on taxpayers Mexico was never going to pay for it Declined climate change bill 65M on unapproved Syrian strike IDIOT,-0.916088736
2775,All climate change indicators are up except for ice Ice is down Warmer land Warmer seas Warmer air,-0.586976485
2776,The Climate Change Solution No One Will Talk About How we know that GW is a hoax An easy fix that won t be used,-0.690333956
2777,Climate change could increase severe turbulence by 149 percent study says,-0.809504083
2778,Ouch Climate change could make future flights a lot rougher via,-0.725898743
2779,funding coal mines is both inconsistent with our commitments to climate change amp Human Rights obligations au,-0.625495621
2780,Fortunately judges are not political,-0.547950072
2781,Extreme turbulence on flights set to soar as climate change impacts North Atlantic Jet Stream,-0.724058375
2782,I don t think data alone will tell us the full narrative abt climate change because it s out of our emo,-0.883692298
2783,Five Pacific islands lost to rising seas as climate change hits Environment The Guardian,-0.663622103
2784,America gone mad,-0.930279518
2785,I am shaken rattled rolled,-0.60815948
2786,How climate change could make air travel even more unpleasant The Washington Post,-0.609784053
2787,China s coastal megacities are threatened by climate change,-0.614775067
2788,Big U S coal companies want Trump to keep the U S in the latest global climate change agreement reports htt,-0.618857878
2789,kirwa Climate change impacts on food prices by increasing the domestic food prices because of shortages,-0.761230351
2790,Climate Change is Threatening Harp Yet the Senseless Slaughter for Continues,-0.542539541
2791,Charles Ogang Uganda says Climate change hasn t spared us we need training and access to tech,-0.684800323
2792,One of the more pressing issues surrounding climate change and sea level rise where will everybody park,-0.526511238
2793,I don t ever recall being in so early in the year and experiencing rain storms like this Climate change Or,-0.858015257
2794,What is your position on the cause of climate change This photo is going around Facebook Is this,-0.50798583
2795,XFrederikWLCX Can we reverse the damage,-0.767199639
2796,Carbon Dioxide Is Approaching a Level That Hasn t Been Seen In 50 Million Years Study Says Time,-0.661209298
2797,Europe Swears Off Coal The contrasts between the United States and most of the rest of the world are striking,-0.506489839
2798,From AHRI Pres weighs in on Dem plans to delay Trump s rollbacks of climate policies,-0.567263659
2799,Barber98 Ya because of the climate change,-0.510894988
2800,Many of us know ticks yr round a problem W climate change amp weather warmer increased population Yet u st,-0.528281776
2801,Cough Gag US amp China are planet s biggest polluters but leaders won t discuss climate change at meeting,-0.710851096
2802,People now dying from bad healthcare and no job hungry more than from climate change,-0.979618907
2803,Obama2012 Polls were certainly wrong on Nov 8 2016 weren t they,-0.636305066
2804,Psychological Effects of Change Trauma Suicidal Ideation it could be worse,-0.560344487
2805,Whoever invented Climate Change really screwed the pooch on that one,-0.587228906
2806,Climate change could increase air turbulence Says people who want to ban air travel,-0.595230935
2807,Wow 200 years what geniuses the left has employed to sell the climate change myth Our climate IS changing amp HAS since time began,-0.587255189
2808,I hope your r I don t like 2 pay for illegals refugees,-0.88673423
2809,Climate change is not just theory or an environmental issue,-0.633497573
2810,Retweeted Futurism Can we reverse the damage,-0.580042394
2811,Fast Weight Loss Diet Plan Among all the tests President Obama faced in his first term his biggest failure was climate change,-0.580147309
2812,Sweden sets target of achieving a net level of zero greenhouse gas emissions by 2045,-0.560368612
2813,voter Edgecumbe is vulnerable to flooding and climate change increases the risk by increasing t,-0.563946668
2814,Flying foxes are under threat from climate change habitat loss and now Australia s Environment Minister,-0.696022106
2815,wow it s amazing how extreme weather systems work and it s only the beginning of climate change,-0.698787948
2816,Trump boosts coal as China takes the lead on climate change News,-0.50175962
2817,For years cutting carbon emissions to stave off the worst impacts of climate change was routinely near the top,-0.807714161
2818,I hope climate change speeds up humans have not worked out well at all,-0.673364958
2819,Days of dealing with climate change simply by putting a polar bear in your ad are long gone,-0.614515308
2820,Even small changes in global temperatures can have disastrous consequences for birds via,-0.721823301
2821,Wtf family weekend meanwhile ill fucking nerd climate change the people who the barn talking to stop using it instead of,-0.731296324
2822,Climate Change a hoax Syrian Chemical Attack a hoax If only Donald was,-0.851852989
2823,What global climate change may mean for leaf litter in streams and rivers,-0.509233897
2824,World leaders watch as President Trump tries to rip up U S climate change efforts,-0.591340748
2825,Regional impact of climate change on suitability of Asian tiger mosquito establishment in Serbia,-0.603983751
2826,Change is possible I once worked for a tough CEO in a rocky PR climate but he empowered me as head of hr to push h,-0.63582906
2827,this is the future of food we all need protein and meat is bad for climate change,-0.589555353
2828,with all these changing weather patterns how will my health look like see here at,-0.691514001
2829,when we address climate change all these terror attacks will end,-0.599648863
2830,Who are the stupid guardians parents of this kid Why are they exploiting her Horrible,-0.970814891
2831,Home opener on a 48 degree rainy day Climate change is ruining baseball,-0.847166713
2832,Climate Change Wars 2014 Professor Emeritus Don Easterbrook slams the alarm over CO2 emissions,-0.661941404
2833,An increase in carbon dioxide concentrations cud cause changes in the jet stream flight corridors,-0.511507508
2834,But not the oil on which Venezuela has relied too heavily for revenue or climate change which caused major drought,-0.821729912
2835,is scam to milk the consumers and destroy there is no logic or science to this nonsense,-0.772254622
2836,The HORROR Chelsea Clinton blames diabetes on climate change gets fact checked HARD,-0.687701553
2837,Scientists sound the alarm on impending major extinction event by,-0.635580086
2838,Like many of Donny s actions it s too late Cat s out of the bag Climate change is reality Most of us KNOW what,-0.637670131
2839,Can we reverse the damage futurism,-0.767199639
2840,fui por tacos y sacaron esto literal a los 5 minutos que me fui,-0.530504196
2841,Seatbelts on Severe plane turbulence to soar by more than DOUBLE due to climate change,-0.920832843
2842,Climate change three of Australia s big four banks reviewing exposure to fossil fu,-0.533830923
2843,Certainly not that global climate change that isn t happening 3,-0.621072245
2844,Israel and drone strikes terrible But he did plenty more good than any pres ever especially on cl,-0.519665688
2845,Devastating exposure of Global Warming Climate Change untruthful s EPA lied about human experiments,-0.702199727
2846,Presenting at Puerto Rico Climate Change Council meeting 2day vulnerability to,-0.562524631
2847,Denmark to help Bangladesh tackle climate change issues,-0.531898681
2848,Slow Motion Suicide Why it s Time to be Scared About Climate Change via,-0.780747202
2849,5 ugliest of climate change,-0.537781832
2850,I want to fondle me Go to the link,-0.861231893
2851,Global Warming Is Turning the Into the Atlantic Ocean,-0.672101288
2852,Message to conservatives Climate Change is real Message to liberals Do not try to legislate speech I cant believe this has to be said fuck,-0.694176978
2853,Exxon Knew Everything There Was to Know About Climate Change by the Mid 1980s and Denied It,-0.604772795
2854,govt agency With no rollback in tar sands production Canada will fail its climate commitment,-0.837829974
2855,Great advice it s harming each adult I know amp kids already terrified of future loss of future due to climate change,-0.659608984
2856,Climate Change No Time for Angelenos to become Smug about Smog City Watch,-0.733830584
2857,Not even the institutions our leaders lack confidence in the first place,-0.674842147
2858,His lost it his got no direction or plans for our future the economy education health refugees marriage equality amp climate change,-0.826342504
2859,Bernie Sanders Blasts Trump s Pathetic Move to Undo Climate Change,-0.752984778
2860,severe turbulence will increase by 149 as a result of expected increases in carbon dioxide,-0.563138164
2861,What total horseshit You hack scientists Thank God Trump is not going to waste tax payer money on such crap The,-0.923382157
2862,Climate Change Could Have A Serious Impact On Mental Health,-0.620422925
2863,Engineered weathering Danger,-0.650349617
2864,EPA Watchdog Could Spark Internal Clash Over Pruitt Climate Denial,-0.62806627
2865,The biggest threat to the security of the USA is Climate Change Please this Earth Day,-0.505070512
2866,Lol this graph prooves climate change omg sigh,-0.7099439
2867,Russia s Putin says climate change not caused by humans,-0.556794244
2868,Jakari Jackson reports Obama s Motorcade for Climate Change Talks Costing 784825,-0.580006806
2869,Yeah like we re any better than them we couldn t even come out to get Bernie across the line,-0.668409349
2870,climate change is real and dangerous but I think there was a mathematical error in Weather Mark s temperature change,-0.823762106
2871,I THOUGHT I COULDN T LOVE THEM ANY MORE THAN I POSSIBLY DO BUT THEN THEY MAKE A SONG ABT GD CLIMATE CHANGE FAKDFJKL,-0.622055253
2872,The latest victim of climate change,-0.635085822
2873,sure it sounds stupid but at this point why not steal climate change policies from a satirical cartoon why the fu,-0.764649943
2874,10 000 Years Ago That Was Climate Change Today Not So Much,-0.801687534
2875,No one is making money off climate change other than oil companies That s why,-0.732807419
2876,To say she and Obama are worse is just sad statement You voted for someone who literally said that climate change is a Chinese hoax,-0.72352099
2877,Elon Musk s Unbelievably Simple 12 minute Killer Break Down on Climate Change,-0.535542351
2878,Assuming no change in plunge towards climate change just as fucked as we were 30 years ago,-0.634375538
2879,Girl 9 sues government over inaction on climate change in 52 page petition via,-0.580807552
2880,The other of news did not Washington state will seek answers about climate change after,-0.676260801
2881,The Climate Change Solution No One Will Talk About,-0.740941095
2882,And Obama took climate change seriously unlike Trump It s a little more complicated than team rivalry,-0.541889452
2883,Rising Threaten China s Rising Cities WB is already losing 1 4 of its annual GDP to change,-0.830605185
2884,Recall climate s role in Syria s current woes Missiles treat symptoms not the underlying causes,-0.701195338
2885,Climate change could make severe air turbulence more common,-0.600285035
2886,For everyone being ignorant and pretending climate change isn t a big deal It s April and it s friggin snowing SNOWING I TELL YOU,-0.552076948
2887,hammer Climate change and jobs leftists,-0.528308393
2888,I know people say this as a joke but for real climate change needs to be taken more seriously The earth is dying Not a joke ting,-0.711394823
2889,What can t global warming do,-0.530854697
2890,Academic paper Climate change and the Northeast United States via,-0.629990253
2891,Feeling there needs to be Devos like convo where world biz leaders discuss threats costs of climate change and res,-0.654744523
2892,Total laughable bullshit Trying to scare folks into believing we can control the weather and for scientists to sel,-0.536021578
2893,Inside the renegade Republican movement for tackling climate change When Alex Bozmoski was in college he didn t,-0.70873908
2894,A less talked about effect of bumpier flights,-0.530922479
2895,Well the poll isn t exactly hopeful Conversely how would nuclear winter impact climate change,-0.520817946
2896,What about Westpac Climate change three of Australia s big four banks reviewing exposure to fossil fuels,-0.584317216
2897,Facing climate change in Nicaragua global,-0.623930917
2898,Lawmakers Confuse Themselves on Climate Change,-0.526153722
2899,Improper disposal of can pollute the environment and contribute to climate change Why is,-0.737156497
2900,Within literature there is much debate and anxiety about whether writers are writing enough about climate change,-0.529578205
2901,well 3 out of 5 not too bad,-0.537268125
2902,Obama Pinpoints Major Cause of Syrian Civil War Climate Change,-0.659236211
2903,US and China World s Worst Polluters Won t Discuss Climate Change at Summit Common Dreams,-0.703023638
2904,5 SNP posturing apparatchiks use up 5 years personal carbon allowance not so environMental,-0.537107858
2905,Want to Solve Controversial Issues Like Climate Change Start with Problems Not Solutions,-0.787168821
2906,There is no climate change that was a hoax started by 2 scam Every 100 yrs things repeat themselves,-0.680510452
2907,Oh Great,-0.613038972
2908,some dumbass smug SEE GLOBAL WARMING ISN T REAL me tired climate change also refers to increased incidences of inclement weather dude,-0.698842025
2909,2 GMOs PUBLIC EDUCATION DAPL KOCH BROS VOTING RESTRICTIONS KEYSTONE TAX BREAKS FOR WEALTHY CLIMATE CHANGE I can t go on Twitter Trap,-0.675180803
2910,Trump and Climate Change the Good the Bad and the Ugly The Climate Advisor,-0.528876012
2911,assures USA Syrian gas attack was direct result of anti Islam video posted to internet because of climate change white supremacy,-0.812174459
2912,Fad amp bad Funded by Leftists,-0.794982883
2913,Did anyone take notice of the radioactive iodine detected over northern Europe about a month ago with an unknown so,-0.690737223
2914,Severe Air Turbulence Could Get 149 Worse Thanks to Climate Change,-0.717714151
2915,Just had to turn on the heat 3 days after it was 80 because climate change is real people,-0.736425555
2916,dellaLuna Climate change probably won t end the human race we re too resourceful But civilization as we k,-0.606659108
2917,Bloomberg U S Doesn t Need Washington to Fight Climate Change,-0.734463246
2918,Snow rain sun and warm weather all in a five day forecast climate change is real and I m really sad,-0.92319246
2919,It actually is about us the affects of climate change can damage our food water supply and our inf,-0.646449996
2920,Make climate change an economic not green issue urges ex president,-0.64696638
2921,Weeeeird Grave aircraft air turbulences more than doubled up in number of occurences because of climate change O o,-0.688381711
2922,I m so confused on your climate change thing then,-0.582534674
2923,Sad to see Physical Geog poster session amp reception running at same time as Climate Env change 1 amp 2 sessions at,-0.905804403
2924,Climate change could make severe turbulence even worse because it s the best part of flying right via,-0.531227911
2925,Diminishing returns limit energetic costs of climate change org,-0.609879106
2926,Why is climate change are we still calling it climate change I never know anymore a topic at a culture summit,-0.83696676
2927,How climate change may lead to more severe airplane turbulence USA TODAY,-0.533415032
2928,Looks like sparsely populated grey controls Syria Uninhabitable Worse w climate change We should welcome ref,-0.548552709
2929,Brazil halves environment budget amid rising Amazon deforestation Climate Home climate change news,-0.505890531
2930,Could Policy Hurt U S Standing in the World Public News Service,-0.697506359
2931,I cannot comprehend how people can say climate change is a hoax My island homes are sinking little by little every yr can t u see,-0.818626741
2932,Climate change used to be high on the agenda at any U S China meeting Not anymore,-0.60126457
2933,Carbon dioxide is approaching a level that hasn t been seen in 50 million years study says,-0.697506568
2934,There has been a massive under reporting of these impacts James Watson,-0.704402797
2935,Wait u say climate change is real amp already here so why hasn t turbulence already increased F ing stupid lib,-0.770401281
2936,I hope your r I don t like 2 pay for illegals refugees climate change holsa,-0.826837187
2937,The Atlantic Ocean is forcing its way into the Arctic and cutting into sea ice,-0.566315317
2938,Totally agree Got lots to get through though Baby Boomers are a huge bunch of cantankerous hard headed old torto,-0.649933869
2939,I have a full time job amp getting a part time job because obviously the system is fucked and I have to have two jobs to survive on the Earth,-0.712860253
2940,2 wildfires and human caused fires cause huge GHG emissions and SOOT climate change factors,-0.535218508
2941,ALSO IRONIC Pentagon studies tied drought related to climate change Trump says hoax as root contributer of ref,-0.52394848
2942,Whether you believer it or not climate change is happening You may have noticed this based off the change in weath,-0.518036785
2943,is it too soon for the a little nuclear winter is just the radical intervention we need to stop climate change take i ve got on the burner,-0.750397439
2944,A meeting of the Standing Committee on Climate Change was held on 7th April 2017 in Parliament House,-0.548488611
2945,Unfortunate Physical Geog poster session amp reception running at same time as Climate Env change 1 amp 2 sessions at Poor planning,-0.851789966
2946,Extreme News Migration extreme weather and coastal inundation are key climate change issues for Warrna,-0.724401758
2947,Damn climate change hit us hard,-0.88296704
2948,When Is It Time to Retreat from Climate Change via,-0.503112912
2949,Ontario Teachers Pension Fund s top priority for investment last year has been the effects of climate change The AGM was well attended,-0.547954925
2950,Governments need to scale up their efforts to conserve marine ecosystems from the impacts of climate change,-0.592502705
2951,Does this means they won t fund Adani,-0.795969764
2952,MY last flight was final destination scary,-0.919322974
2953,Tackling resilience Finding order in chaos to help buffer against climate change,-0.546688112
2954,NOT Heartland again peddling misinfo to teachers about change,-0.859876188
2955,and climate change has only moved weather extremes a few months it has not made all winter months warm enough to summer hires,-0.816557319
2956,Why not just kill the entire population instead of tormenting blow half of the earth maybe it would solve climate change,-0.518174844
2957,When the worst happens what is left How does life go on So very good,-0.835071366
2958,WHATq 1HOW DID I MISS THIS WHAT THE,-0.81935895
2959,diverse effect of climate change can not be under estimated Drought and floods are some,-0.743381554
2960,Watching Reiner s Amer Pres Climate change promised in 95 not here And weather speculators can t get weather right 2 days in advance,-0.799231863
2961,And Climate Change An Urgent Need For Action via,-0.629691003
2962,I am still at large as to what climate change did to Donald J Trump,-0.64274546
2963,It s not just energy production that needs to change Our reliance on beef as a main food source is a,-0.517385417
2964,business World leaders watch as President Trump tries to rip up U S climate change efforts,-0.568270779
2965,Earth will will reboot or reset due to climate change or carbon dioxide released in the atmosphere It won t be a first,-0.508905673
2966,Major News Outlets Increase Coverage of Climate Change,-0.646057307
2967,9 year old girl sues government for lack of action on climate change by via,-0.588183472
2968,Study offers a dire warning on climate change CO2 to reach highest concentration in 50M yrs by 2100 via,-0.647289985
2969,Change And Extreme Weather The Data Econintersect,-0.667525278
2970,Climate Change Carbon Dioxide Could Reach Unseen Levels CUT emissions NOW,-0.649086786
2971,Climate change likely to lead to increased air turbulence and bumpier flights study finds by,-0.743605529
2972,Fox News destroyed chief Scott Pruitt over climate change de,-0.772734242
2973,Climate change is literally turning the ocean inside out by,-0.535861952
2974,Trump boosts coal as China takes lead on climate change The Detroit News,-0.589868914
2975,Being educated encompasses science climate change etc stuff trumpanzees don t like FACTS,-0.636109086
2976,A Dent I d be less worried if you weren t so liable to start wars or if climate change wasn t a concern but here we are,-0.774655933
2977,A fix for the climate change unless WW3 starts and I m too late there it goes Cloud whitening,-0.628398545
2978,More research on It could increase air turbulence by,-0.500768153
2979,Trump says climate change is a ruse concocted by China therefore couldn t Syria be a ruse concocted by Russia,-0.639907364
2980,Why does Highly Likely provoke action in Syria but Unequivocal on Climate Change gets Trump calling it a Hoax Jakey,-0.693357475
2981,The world is succumbing to despairs of poverty illiteracy inequality religious conflicts amp climate change In India its about the cows,-0.65881523
2982,PITBULL CLIMATE CHANGE TOUR 5 30 2,-0.530102857
2983,Climate Change Is Melting Everest,-0.579395754
2984,Delete,-0.605001333
2985,Lawmakers Confuse Themselves on Climate Change Bloomberg,-0.526153722
2986,jeff nelson I guess the logic of This is known to pollute this is known to cause climate change and will end,-0.552043643
2987,What impacts climate change the most REDPILL Something Was DELIBERATELY Buried And You ll NEVER Believe What It Was,-0.500091381
2988,Forget about Climate Change,-0.519523774
2989,Climate change has essentially become a class struggle,-0.767493389
2990,Climate change is still a hoax though right,-0.702878964
2991,trashcan it s trump foh he thinks climate change isnt real because it was cold on may 15th 2010,-0.736654668
2992,Syria started as the first climate change failed state No hard to start a rebellion when you ve no food or water,-0.916766994
2993,Express This green cretin hasn t got a clue about glabal warming or climate change and this remainiac is as bad as dim Tim,-0.58874111
2994,because it would make our troops sick I suppose you would know about the climate change,-0.639481869
2995,Medical professionals are uniting to raise alarm about climate change by,-0.547441935
2996,So is this all still because of Climate change,-0.617594151
2997,How change could make air travel even more unpleasant,-0.679629184
2998,This speaks volumes Climate change is not a hoax,-0.726481512
2999,Urgent need for holistic approach to climate change by focusing on sustainable lifestyle,-0.644500739
3000,Climate change through a poverty lens,-0.59466935
3001,Always negative outcomes of climate change Wonder why,-0.594299624
3002,of Labor Make climate change worse then deny climate change refugees access great move mal ya fucking jerk,-0.657930021
3003,Seriously This adult truly believes the crap that came out of his mouth Next he ll be saying the earth,-0.622760014
3004,If u don t think climate change is real come to Florida where it s 92 degrees yesterday and 50 degrees tomorrow,-0.743334327
3005,This is just a drop in the bucket compared to climate change though,-0.718582149
3006,China Calls on U S Not to Break Paris Climate Change Pledge,-0.56523884
3007,Severe turbulence could get a lot worse in the near future,-0.689899269
3008,Ice core samples used for climate change research melted after freezer failure A freezer,-0.683603636
3009,Climate change even changing genomes,-0.522143599
3010,Rainforest Alliance Forging Solutions at Ground Zero for Climate Change,-0.605444481
3011,the only non bumpy flights are the ones you don t take,-0.718188271
3012,Drought caused by climate change int l intervention for strategic access to oil these aspects implicate us amp we evade them,-0.603923566
3013,Physical Geog poster session amp reception running at same time as Climate Env change 1 amp 2 sessions at Poor planning,-0.716835407
3014,Portugal The Man They say That Glacier Is Gone but I ve Got These Seven Others Miami News Times,-0.870387706
3015,RSS I am really going to pay attention to a convicted racist and a climate change coal company backed denialist,-0.673378377
3016,environmentalism A climate change in,-0.544438591
3017,To Shame on you Your denial of climate change is against logic against science against humanity,-0.708177197
3018,Deep emissions cuts are not apparent in any country that hasn t also implemented a nuclear programme Lot s of RE,-0.894264821
3019,Great study on climate change and warmer water temperatures beneath the ice Oh and scary AF,-0.533712728
3020,I told u so 15 YEARS AGO Science just caught up problems Prepare for more turbulence on flights,-0.738225722
3021,Oh hell no,-0.813103011
3022,The Climate Could Hit a State Unseen in 50 Million Years v a,-0.543640443
3023,With rising populations in the areas most affected by climate change the current conflicts and or refugee crisis can only escalate,-0.862366484
3024,Climate change is not an,-0.517688942
3025,oh great now you fuckers are messing with this,-0.600583521
3026,Climate change three of Australia s big four banks reviewing exposure to fossil fuels really,-0.503137051
3027,Our football players won t even know what snow is,-0.776216827
3028,The Real Science Behind Climate Change,-0.62981358
3029,is contributing to the staggering numbers of who are forced to leave home New report,-0.724229951
3030,Why are we bombarded with Because its big even though it s based on witchcraft,-0.686553043
3031,article in cites study re how human caused climate change influences extreme weather,-0.526542834
3032,Climate change could make severe turbulence even worse Popular Science via,-0.886966527
3033,She is obviously an Aaptards But why she didn t sued Varun Dev,-0.843227135
3034,Low 50s in April and people still believe in climate change,-0.665647706
3035,Girl 9 sues Indian government over inaction on climate change,-0.540382591
3036,That s what I m wondering shifting mean and variance could be at least partly consistent,-0.660734849
3037,Stopped reading what it was compared to climate change,-0.602160594
3038,But there s no such thing as climate change,-0.640363191
3039,Why should climate change adaptation standards be in our governance toolkit,-0.549481007
3040,Carbon dioxide is approaching a level that hasn t been seen in 50 million years study by via,-0.645695779
3041,Looks like global warming causes political climate change too,-0.626076487
3042,New Tech Clean Electricity Power Plants No emissions No Chimneys No FossilFuels CO2 recycled as CH4 repeatedly,-0.878676024
3043,Express global warming climate change global cooling is a lie,-0.519344371
3044,Hundreds of millions of British aid wasted on overseas climate change projects,-0.685182578
3045,change problems Prepare for more turbulence on plane rides Raw Story,-0.70078615
3046,only care about if it affects the bottom line Suppose that will have to do,-0.698049939
3047,Get Twitter Pressure Syria doesn t trump Trump Climate Change Russia Treason Connection Health Care Infrastructure,-0.581369688
3048,Climate Change Policies Working CO2 Emissions Flat For 2 Years In A Row,-0.570577645
3049,Total crap,-0.87388059
3050,Gadfather s never gonna let Bill Nye go,-0.717238602
3051,13 degrees rn wow climate change,-0.512874489
3052,The heat in 2016 broke the record set in 2015 which broke the one from 2014,-0.831578103
3053,Make climate change an economic not green issue urges ex president of Maldives via r climate,-0.521151932
3054,So climate change can make storms stronger cold spells longer and water supplies drier,-0.864134059
3055,How can the farming community ignore climate change They re potentially some of the worst affected,-0.943797472
3056,No kidding Completely unacceptable,-0.740340066
3057,Not Heartland peddling misinfo to teac hers about change,-0.832262148
3058,Trump has no policies on governing at all except GOP disastrous agenda on climate change,-0.751063564
3059,Tundra climate change and cold war spy satellites document Siberian shrub expansion,-0.527409771
3060,Reminder decades of denial by in the US helped lead to suffering in,-0.561110052
3061,and cons of implementing natural waterfront defenses for climate change in Mid Atlantic,-0.534626738
3062,The UN is busy fighting the REAL problems that the world faces Like climate change for instance,-0.551649963
3063,That s the paradox Has any state voluntarily cut fossil fuel extraction or any other resource use which contribute,-0.553818084
3064,NA Meeting of the Standing Committee on Climate Change will be held on April 7th 2017 at 10 30a m in CR 7,-0.503211351
3065,Climate change make aircraft turbulence three times worse,-0.708067517
3066,denying climate change turning over cabinet positions to uneducated inexperienced whores But t,-0.630838883
3067,Climate change one of the big factors behind Syrian civil war Famine in the countryside extreme drought Too complicated Bombs are easy,-0.508787993
3068,FYI abstinence only works about as well as climate change denial At least you re consistent,-0.555991735
